oco_id;codigo_ocorrencia2;aeronave_fatalidades_total
5349;79902;0
5350;79903;0
5351;79904;0
5352;79905;0
5353;79906;0
5354;79907;0
5355;79909;0
5356;79910;0
5357;79911;0
5358;79912;0
5359;79914;0
5360;79916;0
5361;79917;0
5362;79919;0
5363;79920;0
5364;79921;0
5365;79922;0
5366;79924;0
5367;79925;0
5368;79926;0
5369;79927;0
5370;79943;0
5371;79947;0
5372;79948;0
5373;79949;0
5374;79950;0
5375;79951;0
5376;79953;0
5377;79954;0
5378;79955;0
5379;79956;0
5380;79957;0
5381;79958;0
5382;79959;0
5383;79960;0
5384;79961;0
5385;79962;0
5386;79963;0
5387;79966;0
5388;79968;0
5389;79969;0
5390;79970;0
5391;79971;0
5392;79972;0
5393;79973;0
5394;79974;0
5395;79975;0
5396;79976;2
5397;79977;0
5398;79978;0
5399;79979;0
5400;79981;0
5401;79982;2
5402;79983;0
5403;79985;0
5404;79988;0
5405;79989;0
5406;79990;0
5407;79991;0
5408;79992;0
5409;79994;0
5410;79996;0
5411;79997;0
5412;79999;3
5413;80001;0
5414;80002;1
5415;80004;0
5416;80005;2
5417;80006;0
5418;80007;0
5419;80011;0
5420;80012;0
5421;80014;0
5422;80015;0
5423;80017;0
5424;80018;0
5425;80019;0
5426;80020;0
5427;80021;0
5428;80022;0
5429;80023;0
5430;80024;0
5431;80025;0
5432;80026;0
5433;80027;0
5434;80028;0
5435;80029;0
5436;80030;0
5437;80031;0
5438;80032;0
5439;80033;0
5440;80034;0
5441;80035;0
5442;80037;0
5443;80038;0
5444;80039;0
5445;80040;0
5446;80041;0
5447;80042;1
5448;80043;0
5449;80044;0
5450;80045;0
5451;80046;0
5452;80048;0
5453;80049;0
5454;80050;0
5455;80051;0
5456;80052;0
5457;80053;0
5458;80055;0
5459;80056;0
5460;80058;0
5461;80059;0
5462;80061;0
5463;80062;0
5464;80063;0
5465;80064;0
5466;80065;0
5467;80066;0
5468;80067;0
5469;80068;0
5470;80069;0
5471;80070;0
5472;80071;0
5473;80072;0
5474;80073;1
5475;80074;3
5476;80075;0
5477;80076;0
5478;80077;0
5479;80078;0
5480;80079;0
5481;80080;0
5482;80081;0
5483;80082;0
5484;80083;0
5485;80084;0
5486;80085;0
5487;80086;2
5488;80087;0
5489;80088;0
5490;80089;0
5491;80090;0
5492;80091;0
5493;80092;0
5494;80093;0
5495;80094;0
5496;80095;0
5497;80096;0
5498;80097;0
5499;80098;0
5500;80099;0
5501;80100;0
5502;80101;0
5503;80102;0
5504;80103;0
5505;80104;0
5506;80105;0
5507;80106;2
5508;80108;0
5509;80111;0
5510;80112;0
5511;80114;0
5512;80115;0
5513;80116;0
5514;80117;0
5515;80119;4
5516;80120;0
5517;80121;0
5518;80122;0
5519;80123;0
5520;80124;0
5521;80127;0
5522;80128;0
5523;80129;0
5524;80130;0
5525;80131;0
5526;80132;0
5527;80133;0
5528;80134;0
5529;80135;0
5530;80136;0
5531;80137;0
5532;80138;0
5533;80139;0
5534;80140;0
5535;80141;0
5536;80142;0
5537;80143;0
5538;80144;0
5539;80145;0
5540;80146;0
5541;80147;0
5542;80148;0
5543;80149;0
5544;80150;0
5545;80151;0
5546;80152;0
5547;80154;0
5548;80155;0
5549;80156;0
5550;80158;0
5551;80159;0
5552;80160;0
5553;80161;0
5554;80162;0
5555;80163;0
5556;80164;0
5557;80165;0
5558;80166;0
5559;80167;0
5560;80168;0
5561;80169;0
5562;80170;0
5563;80171;0
5564;80172;0
5565;80173;0
5566;80174;0
5567;80175;0
5568;80176;0
5569;80176;0
5570;80177;2
5571;80178;0
5572;80179;0
5573;80180;0
5574;80181;0
5575;80183;0
5576;80184;0
5577;80186;0
5578;80187;0
5579;80189;0
5580;80190;0
5581;80191;0
5582;80192;0
5583;80193;0
5584;80194;0
5585;80195;0
5586;80197;0
5587;80198;0
5588;80199;0
5589;80200;0
5590;80201;0
5591;80202;0
5592;80203;0
5593;80204;0
5594;80205;0
5595;80206;0
5596;80207;0
5597;80208;0
5598;80209;0
5599;80210;0
5600;80212;0
5601;80213;0
5602;80216;0
5603;80218;0
5604;80219;0
5605;80220;0
5606;80221;0
5607;80222;0
5608;80224;0
5609;80225;0
5610;80226;0
5611;80226;0
5612;80227;0
5613;80228;0
5614;80229;0
5615;80230;0
5616;80230;0
5617;80231;0
5618;80233;0
5619;80234;0
5620;80235;0
5621;80236;0
5622;80237;0
5623;80238;0
5624;80239;0
5625;80240;0
5626;80242;0
5627;80243;0
5628;80244;0
5629;80245;0
5630;80247;0
5631;80248;0
5632;80249;0
5633;80251;0
5634;80252;0
5635;80254;0
5636;80255;0
5637;80256;0
5638;80257;0
5639;80258;0
5640;80259;0
5641;80260;0
5642;80261;0
5643;80262;0
5644;80263;0
5645;80265;0
5646;80266;0
5647;80267;0
5648;80268;0
5649;80269;0
5650;80270;0
5651;80271;0
5652;80272;0
5653;80273;0
5654;80274;0
5655;80275;0
5656;80276;0
5657;80277;0
5658;80278;0
5659;80284;0
5660;80285;1
5661;80286;0
5662;80287;0
5663;80288;0
5664;80289;0
5665;80290;0
5666;80291;0
5667;80292;0
5668;80294;7
5669;80295;0
5670;80296;0
5671;80297;0
5672;80298;0
5673;80299;0
5674;80300;0
5675;80301;0
5676;80302;0
5677;80303;0
5678;80304;0
5679;80305;0
5680;80307;0
5681;80308;0
5682;80309;0
5683;80310;0
5684;80311;0
5685;80312;0
5686;80313;0
5687;80314;0
5688;80315;0
5689;80316;0
5690;80317;0
5691;80323;0
5692;80325;0
5693;80326;0
5694;80327;0
5695;80328;0
5696;80329;0
5697;80330;0
5698;80331;0
5699;80332;0
5700;80333;0
5701;80334;0
5702;80335;0
5703;80336;0
5704;80337;0
5705;80338;0
5706;80339;0
5707;80341;0
5708;80342;0
5709;80343;0
5710;80344;0
5711;80345;0
5712;80347;0
5713;80348;0
5714;80349;0
5715;80351;0
5716;80358;0
5717;80359;0
5718;80360;0
5719;80361;0
5720;80362;0
5721;80363;0
5722;80364;0
5723;80364;0
5724;80365;2
5725;80366;0
5726;80367;0
5727;80368;0
5728;80369;5
5729;80371;0
5730;80372;0
5731;80373;0
5732;80374;0
5733;80375;0
5734;80376;0
5735;80377;0
5736;80378;0
5737;80379;0
5738;80380;0
5739;80381;0
5740;80382;0
5741;80383;2
5742;80384;0
5743;80385;0
5744;80386;0
5745;80387;0
5746;80388;0
5747;80389;0
5748;80390;0
5749;80392;0
5750;80393;0
5751;80394;0
5752;80395;0
5753;80396;0
5754;80397;0
5755;80398;1
5756;80399;0
5757;80401;0
5758;80402;0
5759;80403;0
5760;80404;0
5761;80405;0
5762;80406;1
5763;80407;0
5764;80408;0
5765;80409;0
5766;80410;0
5767;80411;0
5768;80412;0
5769;80413;0
5770;80414;0
5771;80415;2
5772;80416;0
5773;80417;0
5774;80418;0
5775;80419;0
5776;80420;0
5777;80421;0
5778;80422;0
5779;80423;0
5780;80424;0
5781;80425;0
5782;80426;0
5783;80427;0
5784;80428;0
5785;80429;0
5786;80430;0
5787;80431;0
5788;80433;0
5789;80434;0
5790;80435;0
5791;80436;0
5792;80437;0
5793;80438;0
5794;80440;0
5795;80441;0
5796;80442;0
5797;80443;0
5798;80444;1
5799;80445;0
5800;80446;0
5801;80447;0
5802;80448;0
5803;80450;0
5804;80451;0
5805;80452;0
5806;80453;0
5807;80454;0
5808;80455;0
5809;80456;0
5810;80457;0
5811;80458;0
5812;80460;0
5813;80461;0
5814;80462;0
5815;80463;0
5816;80464;0
5817;80465;0
5818;80466;0
5819;80467;0
5820;80468;0
5821;80468;0
5822;80469;0
5823;80470;1
5824;80471;0
5825;80472;0
5826;80473;0
5827;80474;0
5828;80475;0
5829;80476;0
5830;80477;0
5831;80478;1
5832;80479;0
5833;80480;0
5834;80481;0
5835;80482;0
5836;80483;1
5837;80484;0
5838;80488;0
5839;80489;0
5840;80490;0
5841;80491;1
5842;80492;0
5843;80493;0
5844;80494;0
5845;80496;0
5846;80497;0
5847;80498;0
5848;80500;0
5849;80501;0
5850;80502;0
5851;80503;0
5852;80504;0
5853;80505;0
5854;80506;0
5855;80507;0
5856;80509;0
5857;80510;0
5858;80511;0
5859;80512;0
5860;80513;0
5861;80514;0
5862;80515;0
5863;80516;0
5864;80518;0
5865;80520;0
5866;80521;0
5867;80522;0
5868;80523;0
5869;80524;0
5870;80526;0
5871;80528;1
5872;80529;0
5873;80530;0
5874;80531;0
5875;80533;0
5876;80534;0
5877;80535;0
5878;80536;0
5879;80537;0
5880;80538;0
5881;80539;0
5882;80540;0
5883;80542;0
5884;80543;0
5885;80544;0
5886;80545;0
5887;80546;0
5888;80547;0
5889;80548;0
5890;80549;0
5891;80550;0
5892;80551;0
5893;80553;0
5894;80554;0
5895;80555;0
5896;80556;0
5897;80557;0
5898;80557;0
5899;80558;0
5900;80560;0
5901;80561;1
5902;80562;0
5903;80563;0
5904;80564;0
5905;80565;2
5906;80567;0
5907;80568;0
5908;80569;0
5909;80571;0
5910;80572;0
5911;80573;0
5912;80574;0
5913;80576;0
5914;80578;0
5915;80579;0
5916;80580;0
5917;80581;0
5918;80582;0
5919;80583;0
5920;80583;0
5921;80584;0
5922;80585;0
5923;80586;0
5924;80587;0
5925;80588;0
5926;80589;1
5927;80590;0
5928;80591;0
5929;80592;0
5930;80593;0
5931;80594;0
5932;80595;1
5933;80596;0
5934;80597;0
5935;80598;0
5936;80599;0
5937;80602;0
5938;80603;0
5939;80605;0
5940;80606;0
5941;80608;0
5942;80609;0
5943;80610;0
5944;80611;0
5945;80612;0
5946;80613;0
5947;80614;0
5948;80615;0
5949;80616;0
5950;80617;0
5951;80618;0
5952;80619;0
5953;80620;0
5954;80621;0
5955;80622;0
5956;80623;0
5957;80624;0
5958;80625;0
5959;80626;0
5960;80627;4
5961;80628;0
5962;80629;0
5963;80630;0
5964;80631;0
5965;80632;0
5966;80633;0
5967;80634;0
5968;80635;1
5969;80636;0
5970;80638;0
5971;80639;0
5972;80640;0
5973;80641;0
5974;80642;0
5975;80643;0
5976;80644;0
5977;80646;0
5978;80647;0
5979;80648;0
5980;80649;0
5981;80650;0
5982;80651;0
5983;80653;1
5984;80655;0
5985;80656;0
5986;80657;1
5987;80658;0
5988;80659;0
5989;80660;0
5990;80661;0
5991;80662;0
5992;80663;0
5993;80665;0
5994;80666;0
5995;80667;0
5996;80669;0
5997;80670;0
5998;80671;0
5999;80672;0
6000;80675;0
6001;80676;0
6002;80677;0
6003;80678;0
6004;80680;0
6005;80682;0
6006;80683;0
6007;80684;0
6008;80685;0
6009;80686;0
6010;80687;0
6011;80688;0
6012;80689;0
6013;80689;0
6014;80690;0
6015;80691;2
6016;80693;0
6017;80695;0
6018;80696;0
6019;80700;0
6020;80701;0
6021;80702;0
6022;80703;0
6023;80704;0
6024;80705;0
6025;80707;0
6026;80707;0
6027;80710;0
6028;80711;0
6029;80711;0
6030;80712;0
6031;80713;0
6032;80714;0
6033;80715;0
6034;80716;0
6035;80718;0
6036;80720;2
6037;80721;0
6038;80723;0
6039;80724;0
6040;80726;0
6041;80727;1
6042;80728;0
6043;80729;0
6044;80730;0
6045;80731;0
6046;80732;0
6047;80734;0
6048;80735;0
6049;80736;0
6050;80737;0
6051;80738;0
6052;80739;0
6053;80740;0
6054;80741;0
6055;80742;0
6056;80742;0
6057;80743;0
6058;80744;0
6059;80745;0
6060;80746;0
6061;80747;0
6062;80748;0
6063;80749;0
6064;80750;0
6065;80751;0
6066;80752;0
6067;80753;0
6068;80754;0
6069;80755;0
6070;80756;0
6071;80757;0
6072;80759;0
6073;80763;0
6074;80764;0
6075;80765;0
6076;80766;0
6077;80767;0
6078;80768;0
6079;80769;0
6080;80771;0
6081;80772;3
6082;80774;0
6083;80776;0
6084;80777;0
6085;80778;0
6086;80779;0
6087;80781;0
6088;80782;0
6089;80783;0
6090;80784;0
6091;80785;0
6092;80786;0
6093;80787;1
6094;80788;0
6095;80789;0
6096;80790;0
6097;80791;0
6098;80793;0
6099;80794;0
6100;80795;1
6101;80796;0
6102;80797;0
6103;80799;0
6104;80800;0
6105;80802;0
6106;80803;0
6107;80804;0
6108;80805;0
6109;80806;0
6110;80807;0
6111;80808;0
6112;80809;0
6113;80810;0
6114;80811;0
6115;80812;0
6116;80813;1
6117;80814;0
6118;80815;0
6119;80816;0
6120;80817;0
6121;80818;3
6122;80819;0
6123;80820;1
6124;80821;0
6125;80822;0
6126;80823;0
6127;80824;0
6128;80825;0
6129;80827;0
6130;80828;0
6131;80829;0
6132;80830;0
6133;80831;0
6134;80832;0
6135;80833;0
6136;80834;0
6137;80835;0
6138;80836;0
6139;80837;0
6140;80838;0
6141;80839;0
6142;80840;0
6143;80841;0
6144;80842;0
6145;80843;0
6146;80844;0
6147;80846;0
6148;80848;0
6149;80849;0
6150;80850;0
6151;80851;0
6152;80851;0
6153;80852;0
6154;80853;0
6155;80854;1
6156;80856;2
6157;80857;0
6158;80858;0
6159;80860;0
6160;80861;0
6161;80862;0
6162;80862;0
6163;80863;0
6164;80864;0
6165;80866;0
6166;80869;0
6167;80870;0
6168;80870;0
6169;80871;1
6170;80872;0
6171;80873;0
6172;80874;0
6173;80875;0
6174;80876;0
6175;80877;0
6176;80878;0
6177;80879;0
6178;80881;0
6179;80882;0
6180;80882;0
6181;80883;0
6182;80884;0
6183;80885;0
6184;80886;0
6185;80887;0
6186;80890;0
6187;80891;0
6188;80894;0
6189;80895;0
6190;80896;0
6191;80898;0
